item_id,user_id,region,city,parent_category_name,category_name,param_1,param_2,param_3,title,description,price,item_seq_number,activation_date,user_type,image,image_top_1,deal_probability
9942b9b967ca,34c7b15b5d2e,13,128,0,2,0,28,60,Куртка зимняя пуховик на девочку 3-5 лет,"Б/у состояние хорошее. Целая без повреждений./
Воротник можно поднять, высокий от ветров, с ""рюшками"". /
Капюшон, карманы и подол отделаны кружевом. /
Рукава с манжетами и прошиты 'гармошкой' - удобно пока ребёнок мал. /
Пояс съемный. /
Пальто на молнии с кнопками.",-0.28769086541946465,170,2017-03-24,0,06f56f7744bd67f520d09742cc12d26b71e316987d4ae8e343e62e09f91ab7f2,265,0.0
664b3499ab28,2f7fdd9827f7,5,44,0,2,0,28,3,Пальто на прохладную весну - осень,Подкладка снимается и делается для более теплой погоды. для погоды + 10 -10.Торг,-0.2874278732337349,55,2017-03-26,1,96b9165ae3b263b1981e13a98d3862417a6cdb212603d3aaab13711f4206d0e6,167,0.0
8dc6fd9cbb7e,d2a3d24d9224,19,122,0,6,2,43,47,Платья,Всё в отличном состоянии. Каждое по 500 рублей. Юбка черная 150. 5 - платье 40-42 размера.,-0.28769086541946465,69,2017-03-24,0,cc37f729d78e2046188989e35994ee0cd2089ceb01c428eb99d282917a83d0a1,102,0.0
6e102ff09331,b63b85f1c22f,10,60,2,0,6,11,74,"Honda CR-V, 2007","Автомобиль в отличном, ухоженном состоянии в хорошей комплектации дилерский - что подтверждает сервисная книжка с реальным пробегом. ПТС ОРИГИНАЛ, КУЗОВ БЕЗ ДТП Все стёкла заводские хонда. Салон в хорошем состоянии не затёртый , не продавлен в машине не курили - задние сиденья раскладываются ровно - получается огромный багажник с двумя полками. Двигатель масло не расходует, работает тихо (шепчет), коробка переключается плавно не пинается, в декабре сделано ТО - ремонт подвески.замена натяжного и обводного ролика.замена масла и всех фильтров. Совершенная система полного привода, делает автомобиль не уязвимым на гололёде и на бездорожье .Непревзойденное японское качество . По электрике работает абсолютно всё .Печка очень жаркая - кондиционер холодит - тройное мигание указателей поворота при однократном нажатии, авто дворники, авто свет. Установлен замок на капот.Два ключа Д/У. Юридически чистый автомобиль с безупречным прошлым - продажа от собственника, автомобиль находился в одной семье . В комплекте с машиной идет домкрат, балонник, аптечка, огнетушитель , второй ключ. Вложений ни каких не требует . Летняя резина в подарок . Обмен не интересует - минимальный торг за хороший ухоженный автомобиль.Возможен авто обмен с вашей доплатой.",0.4114300283121904,40,2017-03-27,0,b619cb33bcf74a4780e0b0a390d3130825e7771d7a0b9afacda9833ce90839cd,15,0.0
1aa38381b7f8,3c21a53d3a1a,27,178,0,6,2,45,41,Блузка,"Блузка боди/
Белая",-0.28769086541946465,10,2017-03-22,1,a726207534630d461cedc00c9ba6c55cd2e7527108c817b4cc1053acfd0d6b76,102,0.0
d3bf826301d8,2ff5eebfa066,5,44,0,2,1,26,59,Легкие штанишки(осень-весна),новые,-0.2877785294813746,160,2017-03-21,0,51e52a5b481700345e38bb89c33856bd01cfe062308ec4e0cd7bca1b89f0007f,243,0.0
70505f8bb2d2,98afc18655aa,11,112,0,6,2,40,36,Туфли,"Туфли,цвет коричневый,были надеты один раз на торжество,по улице не ходили.Материал экокожа.",-0.28782236151232954,21,2017-03-21,1,bee43c07c1796113faaefc791e1fd9e4361f400f1e852c1f86372e8c795e784d,119,0.0
513d3c215b30,179d079d6560,6,66,1,4,5,0,120,"1-к квартира, 44 м², 6/12 эт.","СРОЧНАЯ ПРОДАЖА!!!/
 /
Срочно продаю квартиру в связи с отъездом. Сделан хороший, качественный ремонт.Заезжай и живи. Вложений не требует. Возможно останется мебель. Квартира светлая, уютная. /
 /
Цена ниже рыночной! /
 /
Записывайтесь на просмотр, предложение действует до 20 апреля.",1.8158083001091954,226,2017-03-22,0,e451e06b67d886e1261132a3e34f3d9b7466715d837feda8da53d152636b3bf7,49,0.48295
531c727f609c,3f909aa44c51,17,141,0,2,1,40,24,Летние ботиночки фирмы паблоски.размер27.очень лег,"Кожанные сверху и внутри,анатомические,очень легкие.ребенку оооочень нравились.единственный недостаток-потертость на носу ботиночек,но легко удаляется с помощью крема.очень удобные и комфортные в носке.ножка дышит.",-0.2874278732337349,4,2017-03-28,1,d276cea4fc8a72e0fc7860339b985c40db2c2a105b5c568bc4c551495172457e,126,0.0
615c4ec5ec13,2e81ce98e5c6,0,17,0,2,1,28,4,Свитера и кофта р-р 140-146 3шт,Свитера и кофта 3шт. б/у (размеры 140 и 146),-0.2878661935432845,49,2017-03-20,1,be2892c7389656910805b236bba5d820e8d0b43adabfb9d8c419bcc0f004f094,197,0.0
06bb59b01dd9,062997002766,0,115,0,2,0,40,22,Ботиночки весна-осень р. 25,"Удобные и красивые ботиночки, в нормальном состоянии.",-0.2877785294813746,149,2017-03-26,1,5cf1ae0eae8f8cfda8cee2f4f96a539d20258efc80c9cb2f6d5144f7a65f6915,256,0.0
9d03e007bb37,d894f5a84396,21,68,0,6,3,40,63,Вессенние и осенние ботинки,"Покупал в ""Тофи"" за 2900.За 3 месяца стали маленькие.Ботинки в хорошем состоянии.",-0.2877785294813746,2,2017-03-24,1,f10ceeb6a150996257aedbc9138a9d2ac2dc8102911a0f5517aa719a375e4319,221,0.1184
7010b005978e,0a6f85365bba,12,24,0,6,2,40,36,Полусапожки,ОДЕВАЛИСЬ ПАРУ РАЗ. ВЕСНА,-0.28751553729564483,14,2017-03-21,1,819f77b49c89dbb4aac6b6bb176d41d70e0399b839ca218f829ca3806742b627,111,0.0
c25d5ecb65eb,fb2c512ab2d3,18,142,0,2,1,28,59,Продам комбинезон-трансформер,"Весна-зима-осень, подстёжка на овчине ,отстёгивается.",-0.28725254510991505,41,2017-03-22,1,a95a14d30a37e342a1b85647e6b0162555640c6e7d6d4a8a58aee54b8bf26846,106,0.0
5047cd995f66,9c8e21a670ea,18,142,1,4,5,0,125,"1-к квартира, 39.1 м², 1/14 эт.","Продается квартира в новом сданном доме в ЖК ""Казачий"". Этаж высокий, окна в сторону Волги. Право собственности оформлено, дом готовится к заселению. ЧП. ",0.9391676810099413,10269,2017-03-22,2,d4c0d9486ce585cf7027a6c165e3ca562c3ef09e7caf1844f72c40dbcc4cec74,57,0.0
170847272763,1cd77b8c3ca4,9,5,1,4,5,1,120,"2-к квартира, 55 м², 3/20 эт.","Большая еврооднушка с возможностью переделать в двухкомнатную!/
Жилая застройка комплекса ТРИО ведется в микрорайоне 3 «Б» по улице Владимирской, 154, в одном километре от берега Черного моря. /
Благодаря уникальному месторасположению, жители комплекса будут находиться в непосредственной близости от различных торгово-развлекательных комплексов, школ, детских садов, а также многочисленных мест, где можно отдохнуть и приятно провести время. /
Сдача квартир производится с черновой отделкой: тепло разводится по квартире до радиатора, устанавливаем счётчики на свет и воду, общий домовой счётчик на тепло. Металлическая входная дверь, окна. Лоджия застеклена и утеплена снаружи!/
На территории комплекса будет располагаться Дошкольное детское учреждение./
Территория комплекса огорожена и охраняема, предусмотрена парковка, детские площадки, зоны отдыха.",1.72814423819927,40,2017-03-21,0,95b41230abf46db3a213144098bf0f29d32accf569e37ef382e0f54cafca6cce,60,0.12895
e13f107fe1b8,376bf87c8eca,4,40,0,2,1,40,6,Ботинки для мальчика р20,Ботиночки лёгкие для первых шагов.,-0.2879100255742395,9,2017-03-18,1,f54c2ca0130408f0b8d96c1ad10dc2577ec5dcc81fcbaa0fd7d821978e65019b,121,0.0
d1db01a5976a,88b69e4a994b,18,142,0,6,2,40,62,Туфли,"Замшевые туфли. Надевала один раз на свадьбу сестры. Состояние и качество отличное! Устойчивые, красивые, удобные!",-0.28769086541946465,15,2017-03-19,1,74c444c1318871eb767394ff4571c686bd3d325377e8eb67f4243c2eab9eeb22,109,0.80323
aed0927550b3,d629976c368d,7,69,1,4,5,2,125,"3-к квартира, 80 м², 4/9 эт.","Автономное отопление , сдача в сентябре 2018 года /
Возможна ипотека , индивидуальная СУПЕР рассрочка /
Разные планировки ( 1.2.3 - ых ) от 32.6 м2 по 89 м2/
БЕЗ КОМИСИИ И ПЕРЕПЛАТ !/
от отдела продаж ЗАСТРОЙЩИКА!/
==============================­===============/
Ор-ры: Маточкина,Советский проспект,Согласия,Фермора/
Гайдара,Горького, Челнокова, Нарвская,Старшины Дадаева, Невского/
================================================/
/
Подземный паркинг ,облагороженная территория /
Площадки : детские и спортивные , доступный транспорт /
Магазины , современные школы , садики , до центра 10 минут /
Удобный выезд к морю /
Юридическое сопровождение сделки /
ПРОСМОТРЫ В ЛЮБОЕ ВРЕМЯ /
Просто позвоните ПРЯМО СЕЙЧАС !",2.650282505429775,7,2017-03-26,1,a03f25caaa36861b4c18163391bc572014b3251b0c5ea4f5bde6c903a91d5042,60,0.06491
83820d7efeb9,47b6932b5c58,21,68,0,6,2,28,66,Пуховик,"Продам очень удобный пуховик на синтепоне./
Размер:62",-0.28681422480036545,176,2017-03-19,0,a16acc91f21bc35b2562b323aacc4bfe565529c061d4f02d97a8623eff90fdf6,154,0.0
ea78a6d500c7,eef77988b250,9,84,0,2,1,40,22,Резиновые сапоги,Без утеплителям. В очень хорошем состоянии. Возможна пересылка в другой город.,-0.28782236151232954,1324,2017-03-18,0,71798a1e29f195cd8954ca70f50b43026d0cb67e58ce71be1a4fddd9883e7102,261,0.0
ff08415e17fa,932fb1b5805e,6,6,0,2,1,40,21,Продам кеды для мальчика 24 размер,"Кеды для мальчика 24 размер. Натуральная кожа. б/у. Очень мягкие, легкие.",-0.28747170526468985,13,2017-03-27,1,eeca1b4d4647ee819820fd9ec9c23ad735f868f8d306a3da0e2b370c33eb8de6,126,0.21704
28b08baba7fc,27e415be21df,7,69,0,6,2,43,44,Юбка,"Продам новую кожаную юбку,размер 42,44",-0.28716488104800514,34,2017-03-18,1,acde39bbc69f570f73dc9f7bd0a50c79858111e9b9418dac82a05edee595b0c6,83,0.0
c5d51b834bc5,2ab0ff76e782,25,109,2,0,6,24,70,"Toyota Avensis, 2008","Авто в хорошем состоянии я владелец 4 года /
Сигнализация с автозапуском, вебаста, бережная эксплуатация/
Рассмотрю обмен на Камри не старше 2008 с моей доплатой! Другое не предлагать!",0.1677239362025978,7,2017-03-24,1,722256c20450838daeb128f343430e51ae706b2121b135404eb056977b57bd37,18,0.21499
f67f81a149d9,58d37bddf8b4,1,168,0,2,0,40,20,Босоножки,"Продам босоножки б/у разм.20,по стельке 12 см.,разм.21,по стельке 13 см.,разм.23,по стельке 14 и 15 см,в хорошем состоянии,любые по 100 руб",-0.2880415216671044,111,2017-03-16,1,c4b4c6c94e14824dcdf05b0894e4ad7f1784d2f209a76ed4f29f8b78bacf836f,254,0.0
ab7aebbb77c7,a3cc0e7de6ad,12,120,0,2,0,40,7,Продам ботиночки на весну,"Материалы все натуральные, мягкие, очень удобные",-0.2878661935432845,39,2017-03-24,1,2bc8bef23037c0f0136366e0b543fda6f29b81b017fe685c65ed9da9da3c30a2,256,0.0
77b1912bcee8,25cf07a0a96c,1,1,1,4,5,0,120,"1-к квартира, 30 м², 4/5 эт.",Продам срочно 1комн. квартиру. Торг уместен.,0.3255192476404635,2,2017-03-20,1,bb64fca35b25df2e6f2c2630a56536ab56190b66cf4385d02fc5d06ff1d482af,60,0.0
a3f2d1b9fedc,df604e753f99,9,84,0,6,2,45,119,Женская рубашкп,"Размер 34. Синяя и белая. НОВЫЕ !/
Цена за две, если брать оптом- 1000 руб. , цена одной 700 руб.",-0.28751553729564483,83,2017-03-20,1,468e303bdad235018004743fcc916e628c5bcb71be181e32218f8273a061de94,214,0.0
a51c6602ca4a,79726b3a5bdf,9,147,2,0,6,24,80,"Toyota Corolla, 2006","Срочно!!!!Битый,Торг!",-0.0689690309542008,16,2017-03-21,1,ebef86bb360e0e61a607aaacb26331a2e7d662b5adf62e47d1acb53de661bb03,65,0.37176
db9f118a8cae,ab6da0c9e6df,18,142,0,6,2,40,38,Велюровый ботфорты,"Продаю черные велюровые ботфорты,очень красиво и дорого смотрятся,оригинальный каблук.осень-весна",-0.28769086541946465,12,2017-03-24,1,f473ba60f72465751a6df4904c5f99c079b37e526443144e2f22049043903403,144,0.0
5628ccaeaaf2,0081c43cd50e,21,68,0,6,2,43,47,Продаю платье,"Продаю платье красивого салатового цвета, размер 44, одевалось пару раз",-0.2877785294813746,18,2017-03-20,1,772aa24eb3ae3f43762adf9df2b38e15194c83b2b9d63906c11a6bc7d566c481,99,0.0
12a77935b6d0,6e9bc3c10d93,18,142,0,6,2,43,47,Юбки разные,"Все в идеальном состоянии или совсем новые. /
Серая с принтом итальянская, отличного качества бархатистая ткань./
Черная, на замке спереди, расстегивается полностью./
Красно-бордовая, на фото цвет не тот получился, жатая ткань, металлический блеск, размер 46-48./
Серо-бежевая, карманы сзади настоящие./
Бордовая с блестками и принтом набивным, типа бархатного./
Льняная юбка, сзади молния, сзади снизу разрез./
По 200 руб. Заберете все, отдам за 1000. /
Есть еще две джинсовые длинные юбки, размер также 44-46, очень красивые, одна из них комбинированная с рыжим вельветом, вторая с кожаной шнуровкой по бокам внизу (на разрезах). По 500.",-0.28795385760519443,57,2017-03-22,0,763cfc09a56acfb701475aa2469561a512e6cdcc7e27556060b347eae93b771d,85,0.0
e48d3ffcf324,005633b77259,0,17,0,6,2,45,44,Топ кoton,"Не носила, ткань с микроблеском,/
размер на 42рус./
Цена 150",-0.2879976896361494,37,2017-03-17,1,8a39b700c110040ef1a6e36ec263f067fd87955da5c79ca80a1a71bdd3fc8bd0,206,0.0
ee430f6f2ff7,08a345a9592c,21,4,0,2,1,40,26,Новая ортопедическая обувь,Орто обувь в наличии и под заказ. Звоните или пишите в ватсап и вайбер.,-0.286112912305086,46,2017-03-15,1,b5eda2876255cad15a2f31f64ce5194e86c22780415846ec13ac86df286c7fd9,131,0.0
8f7ff39b61f4,b85a851480fe,0,17,0,6,3,28,56,Новая ветровка (Америка),"Новая ветровка для солидного мужчины. Фирма Marc New York by Andrew Marc, размер 54 (ХХL), подклад-сеточка, верх- непромокаемая дышащая ткань. Качество великолепное!",-0.28549926387171654,94,2017-03-27,0,db20e73fe001a5b1b573b2131fc09a2a6e95191a4be942e56bb9bc3512afa721,227,0.0
ed07e83489d0,9532fa0e819c,2,21,2,0,6,27,14,"ВАЗ 2110, 2011","Автомобиль прошел полную техническую диагностику./
/
Гарантия юридической чистоты./
 /
Данный автомобиль вы можете приобрести в кредит, а так же обменять на свой автомобиль!",-0.13033387429114857,398,2017-03-28,2,f4ae305a5d2e1b8c0222cb29653005490d0bd35606304267f7588a73884375a5,2,0.7376
81d3d4580924,a9a10037740d,9,84,0,2,1,40,29,Туфли мальчику,"Туфли на мальчика Б/у, носики немного стерты , но в целом выглядят хорошо. С супинатором, на небольшом каблуке, что очень важно первоклашкам. Размер 30, по стельке внутренней 20см.",-0.2880415216671044,169,2017-03-25,1,08092b4fca262787e23feb156c5d2b428773ca31c6d2e2ce0a5c3d19d40c9c0b,126,0.0
7dd1f97d8b09,884379527c02,24,63,0,2,1,49,54,"Комплект: кофта, пинетки, шапка",Комплект для новорожденного из мягкой пряжи.,-0.28795385760519443,13,2017-03-15,1,8d1fce0786ee1813364ab5771fe7502aa8f66363125fb6f5fda3e984d526165e,233,0.0
c38dd45813e8,6a98a84a4200,11,49,1,3,8,31,124,Сниму дачу,"Порядочная семья с 1 ребенком и Дзержинской пропиской снимет дачу или дом  в более менее нормальном состоянии, на летний период. Местонахождение рассмотрим любое(есть машина). Желательно электричество в доме и вода к примеру скважина или колонка в шаговой доступности. Можно без мебели. Уход за участком и чистоту гарантируем. По возможности что нужно подремонтируем. Не дороже 6000 руб. Очень хочется провести лето за городом)",-0.28286934201441877,51,2017-03-15,1,566489d63120cdfb9ebe5977d8dd0a047941de9cb291a49f9b119cba079856a9,50,0.20501
55ba15968f85,c19c0de6ea67,20,101,0,6,3,40,43,Сапоги берцы,В отличном состоянии,-0.28716488104800514,77,2017-03-21,0,d68b04d1c8a6073287b300595a77e93dc622f1ed4fa8a83b671a5b3e4bd941c1,222,0.80323
9d6893dd15fd,81922ab56ba1,10,87,0,2,1,40,30,Ботинки,Ботинки б/у носились сезон,-0.28681422480036545,161,2017-03-20,0,44b3717d78fbfac4711ffd3e00f1123c2a3d40bd0afb24c3266d8e1c187a8aa7,118,0.0
ff95281a26e9,dbdf47b2e190,19,54,0,6,2,43,44,Платье,Платье Terranova. Состояние отличное. С замком на спине. Очень красиво сидит на фигуре,-0.2879976896361494,21,2017-03-26,1,1f85188735e2ae0229877c3debb019c4b4c9d7997f5822fe171386f3bb1d00ae,97,0.12579
0668c869ce3c,244c16daa759,9,84,2,0,6,27,15,"ВАЗ 2112, 2007",Автомобиль в хорошем состоянии,-0.1452367648158359,3,2017-03-22,1,97aece76392d67357ed92307c9e23570508953fed0c9e7b23c1ac7cfd56b0796,63,0.40727
21782d03b971,76c6107123aa,2,47,1,4,5,1,120,"2-к квартира, 42 м², 1/5 эт.","Продам квартиру. Общая площадь 42,2 м2. Жилая 22,5. Кухня 7,4. Первый этаж с высоким цоколем. Комнаты раздельные. Окна пластиковые. Двери массив. Трубы поменяны. Счетчики все установлены. На лоджии установлена пластиковая рама. Есть возможность освободить квартиру быстро. Реальному покупателю хороший торг./
Собственник. (Не могу отредактировать в номере телефона)",1.1057293986387995,82,2017-03-27,0,80b85c40b4e410e24a14cb30da6cccf4bf72b92293d4b2ada16517d6c1de2890,42,0.20952
f37ba6871d67,2c2a4f3eb03b,6,34,0,2,1,36,58,Комбинезон для настоящего мужчины,ИДЕАЛЬНОЕ СОСТОЯНИЕ! ИЗ МАГАЗИНА ДЕТИ!,-0.28725254510991505,107,2017-03-28,1,84534f3a22f5cd69b6ca6d364f09eff2088f00e3f1f94654f683d7aaa3478577,252,0.0
b10616bd5158,346fa6103daa,13,128,0,6,3,26,48,Брюки,"Брюки на подростка, в идеальном состоянии, одеты только на 1 сентября. Швейная фабрика Лидер.",-0.28725254510991505,78,2017-03-22,0,f346b104e86ade086fc47ff95a1d8bce5651d977217d42e530200c064b0dee33,235,0.0
645bbfd5bbf8,3a25f20d2951,18,142,0,6,2,43,44,Платье,"Продам платье недорого, одето один раз, в хорошем состоянии",-0.28769086541946465,31,2017-03-22,1,4467efaa400b6d2c27f4c08dbc403481a16c366571e29019f0468e4620372efd,97,0.0
38d4f9d34b0a,e9c74904a1d1,12,120,0,6,2,45,47,Блузка трикотажная,Нежная и женственная.,-0.2879976896361494,7,2017-03-18,1,d61e8034aae688b0b1c59b5b4164f08522150dd0fee99056185cab21d48c4f20,101,0.0
ce2cd2259fc8,d4f9607d887e,16,151,2,0,6,7,73,"Citroen C5, 2010",Продаю свой автомобиль юридически чистый в машине все менялось вовремя все масла и расходники за машину не стыдно все покажу и расскажу отвечу на все ваши вопросы машиной владею 2.5 года и за этот период ни когда не подводила. Продаю с вези покупкой нового автомобиля. Звоните отвечу на все ваши вопросы.,0.1940231547755754,1,2017-03-19,1,be46708d8ff89a0808d052acf7697a40eebef77668b931ddaee4286ef4f70c4b,62,0.0
676f92c0f22f,ed81c047d49a,9,84,1,4,7,38,0,"1-к квартира, 38 м², 4/9 эт.","Квартира переделана в двухкомнатную.Отдельная гостиная, +большая квадратная комната.Кухня встройка. Лоджия 5 метров застеклена.Есть холодильник , сплит система.Все вопросы по телефону.",-0.27936277953802174,1,2017-03-25,1,96690b34f72199e4b138cb122ab003e5aaa00db9aa92811f097e924a67428e8d,58,0.68218
85a34635c34a,94a7f2757898,16,151,0,2,0,43,119,Юбки на выбор. Разные модели,Юбки на разный возраст (от 8 до 11) и любой вкус. Все в хорошем состоянии. Цена за 1 шт,-0.2879976896361494,51,2017-03-16,1,d92faa708a5eac804b3e49bab0798bb96939dc1fca07e6c3aa435d0dec5fceb4,250,0.0
1743c4bb0135,3c290a142bbd,12,120,0,6,3,41,50,Костюм с галстуком,"Одет один раз на свадьбу, размер 46. Стал малой) к нему в подарок белая рубашка и галстук",-0.28681422480036545,44,2017-03-18,1,67047eecc424d3d336d4f5f7f06396ca7b60c4b84680fefdcb89271a7b21600a,230,0.0
2c08e1a0eacb,826050027090,1,168,0,6,3,32,32,Levis 511 selvedge,"Продаю джинсы Levis511 selvedge, джинсы приобретены мною в США в официальном магазине Levi's. Джинсы не ношеные, состояние: новые, сшиты из ткани производимой фабрикой White Oak. Произведены в США. Продаю по сколько оказались малы в талии.",-0.28286934201441877,10,2017-03-24,1,f97c43c5d2cf76b57fcaee8ba29d05d6ebcabf5f5ac965383ad19edfe02bc9a0,232,0.0
97135c8b887f,680f18c9d4e6,4,40,2,0,6,29,128,"ГАЗ Соболь 2217, 2003","Продаю Баргузин 2003г. Для своих лет авто в отличном состоянии. Двигатель 406, карбюратор, после кап.ремонта. Установлен новый стартер, генератор. ГУР, сигнализация. Пробег реальный, не скручен. Салон чистый, не затертый, новые шторы./
Реальному покупателю торг у капота.",-0.1566330928641262,2,2017-03-20,1,98366090830a9db36162626995d47301eba1984116b8661e6d908a75a269cce4,2,0.69343
e0f953dc9017,656e7a633737,19,54,0,6,2,40,38,Новые женские кросовки new balance,"арт.КНБ002 черные/
Хороший, качественные кросовочки./
Натуральная кожа, внутри отделка из текстиля. Подошва резина, сендвич./
Размер 38",-0.28603401464936706,220,2017-03-21,0,7fc11d4fab46859247caef4fe79f5fc5063883a79b97301744bcb31f6354a3a4,129,0.0
32733fa30210,b90228880417,15,132,0,2,1,40,20,Adidas стильные сапожки,"Отдадим наши любимые Деми сапожки Adidas для вашего малыша) Очень стильные, яркие и теплые! Как раз на холодную весну-осень. Размер по подошве 16,5см. Состояние очень хорошее. Носили на выход. Это оригинал! Брали в Москве. Берите - не пожалеете, такие уже за 4 тр в магазине. Смотреть на Гознаке.",-0.2862882404289059,73,2017-03-23,1,d6f2aa4c06cd5b2ca666092a2a7db211792366089157753ab8245b5d1cb82d21,125,0.0
2728f419b483,cf4a3261ed65,15,132,0,6,2,49,44,Туника,"Продам тунику розового цвета./
Размер 42-44.",-0.28795385760519443,87,2017-03-17,1,c12e2599ae32288827ebdf3c8ab6cc37ba16e96ed456276f6cb853c295e7b0fc,206,0.0
ff343d3231b6,9e25bab1abb6,15,132,0,2,0,28,57,Курточка и шапочка для девочки,"Парковый. Длина спинки 28 см, рукав от подмышки до запястья 13 см",-0.28782236151232954,12,2017-03-16,1,91b13766159d4118283baa3e8b224e447ec151236826ef384b00d6093684d68f,171,0.0
61ebea291c8d,22de689c1aa9,21,4,0,2,0,26,2,Джинсы,Продам стильные зауженные джинсы для девочки рост 128. В отличном состоянии без потёртостей.,-0.28782236151232954,91,2017-03-19,0,ae1a43382d450948840c109f82ce357dbdaa430ac43b338bcf016222a30d2135,244,0.0
dce5c5b26874,cd62feadc53e,15,132,0,2,0,28,60,"Джинсовая куртка тонкая, джинцовка",Состояние хорошее. Старые водники или центр,-0.2880415216671044,122,2017-03-25,1,73f866ac94d374da323a18f6853b7ebea689272ee36f0e29599b82b9c52200ca,153,0.0
656260180ece,49ed88a8204f,25,150,0,6,2,28,47,Шуба енотовая,"Шуба енотовая, крашенная под лису. Носилась один сезон",-0.27497957644252546,41,2017-03-15,1,caf2b33d0e036a909965a5c6b9ab311086cfcd24560fc6e958c54c9287762df3,160,0.0
e49818c33a1f,d549d61e25e0,9,84,0,2,0,26,59,Детские вещи. Брюки. Штаны,"Брюки Zara. На весну. Размер 92, на возраст 18-24.",-0.28769086541946465,41,2017-03-15,1,2c46636cc8feea7f375f7fad3a5c1d014012db7233a826406b1d51fd4a4cbb0d,24,0.0
5f8382c8d130,ddece5a2f8c6,8,116,0,2,1,40,20,Полусапожки,Сапожки утепленные. Весна-осень.,-0.28773469745041963,34,2017-03-20,1,33a8f1bf828f7a4eb06d6a3c48b08948668d4c1316181f18b600884cf84b7b76,140,0.0
b71210652c99,cef3e332d249,16,138,0,6,2,45,41,Толстовка kenzo,хлопок,-0.2870772169860952,208,2017-03-15,1,d6b8b771390edf043ea59181c013f369d20b49f06ae75581ffde94e84952b0d4,187,0.0
f00cab3f47ef,facd5f5b5853,12,120,0,2,1,36,1,Боди танцевальное,Турнирное боди,-0.28725254510991505,14,2017-03-19,1,2423b04a981663367297139fa86b7621fbaef6e5f89d5f60a92c1eba7c6760b7,98,0.0
d2dbbc69b777,09c7308991d7,4,40,0,2,1,36,1,Костюм джинсовый,Состояние оч. хорошее. Носили аккуратно.,-0.28725254510991505,782,2017-03-24,1,4fe7f69590f8ed6c3ef788d675ee5e8fae7dcf9a9a791f0a8b824f63f9f73e9d,145,0.80323
844fa82bf71c,369d97002d8b,4,40,0,2,0,26,58,Джинсы рост 80,в отличном состоянии есть подтяжки для них,-0.28795385760519443,743,2017-03-16,1,05c5480a3c8b8a494ad90a07f11c1eb65f33be8a4ca8c2d0e146fee16d41cac5,244,0.0
fe58b043094e,e352c80fac4d,9,84,0,6,3,28,50,Куртка демисезонная,"Абсолютно новая куртка! Покупалась в подарок, но не подошла. Звоните, отвечу на все вопросы)",-0.28549926387171654,17,2017-03-16,1,9ba83a00818e9c182650143bd62db947490a66238696488d6b34473e7093c775,224,0.0
3aff8dae1346,7f58eea4fe97,11,112,1,4,5,1,125,"2-к квартира, 73.1 м², 7/25 эт.","От застройщика! Квартира в новостройке на Окском съезде в жилом комплексе бизнес-класса «Маршал Град». Дом сдается в конце 2017 г.   /
/
Особенности:/
• собственная набережная;/
• панорамный вид на Оку, город, Молитовский мост, парк Швейцарию;/
• двух уровневая подземная парковка, эко-парковки вокруг дома;/
• концепция «замкнутый двор», закрытый от машин, шума и ветра;/
• дизайнерские холлы и места общего пользования, отделанные натуральным камнем;/
• авторская архитектура;/
• проектом предусмотрено строительство детского сада, гостиницы,  физкультурно-оздоровительного комплекса и детских игровых площадок;/
• удобные транспортные развязки (подъезды с пр. Гагарина, метромоста, Университетского проезда) и продуманная система заездов для автомобилей;/
• надежный застройщик ООО «Объекстрой» (ЖК «Зенит» и ЖК «Нагорный)./
Застройщик ООО «Объектстрой».0 No. 00010034",4.32580572071418,117,2017-03-28,0,c17fc4ff835d5c66eb58ff9bd4ae3c6906d3d1c522e18255243f2c391503079b,52,0.04659
8ccfbe31229f,3acd1f17e4ff,0,17,0,6,2,28,49,Отличная жилетка из норки,"Продаю, потому что нужно закрыть кредит. Жилетка очень теплая из вязаной норки. Подвинусь по цене немного. Покупала за 12500р .",-0.2841843029430677,24,2017-03-16,0,c7d90db30649eb8e00fff5bd99f2323423b6bb7473ef9029950d877792109ebd,160,0.0
e069114ea0e5,59c2094f9f38,21,68,0,6,2,43,44,Платье-туника,"Платье с воланами на рукавах.Новое,с бирками,хлопок. Выглядит достаточно эффектно и нарядно./
Примерно на рост 1.60-1.65 для среднего роста./
Подойдёт для летнего отпуска и красивых фотографий на море))",-0.28681422480036545,34,2017-03-26,1,3225f59be8be409ca08c0c204a6ef22b8a25f0060783c242f85271a370893ba4,27,0.0
fab43098d96f,90bfccdc8d78,11,49,0,6,2,43,44,Платье трикотажное,Продаю платье чёрное трикотажное.Качественное.в очень хорошем состоянии.,-0.2877785294813746,2,2017-03-15,1,3c80f4451dbdd6690bf35aea67f607b6a728796ead62e56e43433309433d99d6,249,0.0
71b8dc9725bb,9d7537ed5345,17,157,0,2,1,40,30,Дутики,"Дутики новые, размер 31- 20см по стельке, 32- 20,5 см, тёплые, надёжные, толстая и устойчивая подошва,на любой подъем!",-0.28769086541946465,40,2017-03-17,1,20a94739898f65cd529d5c6eea1a752ea4c5ace65778386ac1fb81e6eaf49528,140,0.0
f32d3e48022f,53f2eb61cd95,11,90,0,2,1,40,22,Детские сандалии,Продам недорого детские сандалии на мальчика 3-4 года. Состояние хорошее. Размер - 25. Звоните.,-0.2878661935432845,12,2017-03-26,1,d1c6b9ac2550d57f68d953760a83856df306dbe3c34755f09e427b44d79f5b8c,126,0.0
